"a" "b" "c" "d" "e" "f" "g" "h"
"218" 0.02953013 0.04793612 3.02832386353984 2.95688939266838 3.00550948155578 2.96121155666187 3.04479478783905 2.98177133202553
"219" 0.07441739 0.05989637 3.9706426568795 3.99167692053597 4.04959194306284 3.95019309031777 4.02418828571681 3.99082509146538
"220" -0.00658108 -0.02621721 1.97648761409800 1.98398762249853 2.03848599330522 2.03560374819208 2.03043685080484 2.01316292237025
"221" 9.077e-05 -0.00034213 3.02226840704679 3.04458893304691 2.99762119033840 3.01788943218999 3.03399986745790 3.00501459694933
"222" -0.00062891 -0.00289851 4.00198168917559 4.0217482049251 4.00964228650555 3.98743827801663 3.98257335987873 3.96966403413098
"223" 0.02999811 0.05759707 1.99625507253222 2.00132586588152 2.03957425700501 1.95516456284095 2.01942372433841 1.95458135597873
"224" 0.03974776 0.05265884 2.97293314151466 3.02390997835901 3.01039450189564 3.00300560193136 3.0165245404467 3.04089071648195
"225" 0.03320876 0.04988779 4.04728280170821 4.0062739709625 4.02986123145092 3.99533061352558 4.04370200904086 4.01910436551552
"226" 0.02501754 0.05241129 2.02582137635909 2.04374416780192 2.01289800223894 1.95979101394769 2.04091417922173 1.98123360839672
"227" -0.01249286 0.03237799 2.97072274230886 2.99605460285675 3.04299310087226 2.97196220315527 3.01815130221657 2.96858758814633
"228" 0.00517759 0.00914475 3.99627563259564 4.02550538184587 3.96365486006252 4.03583889808506 3.95093494052999 4.04171275359113
"229" -0.00877131 0.02732081 2.02162277610041 2.02972055869177 2.01092085507698 1.96099741635844 1.97914009932429 2.00870932163671
"230" 0.07198207 0.06071562 2.95339453315828 3.02500505743083 3.02933282803278 2.9826692576753 2.98208546498790 3.00110673161689
"231" 0.02729428 0.05296633 3.98055114892777 4.02984485880006 3.97561035356484 4.00278958657291 3.96144814405125 3.95710276053287
"232" 0.07923801 0.05955712 2.03810031204484 1.95188291308004 1.96871061529964 1.99218090884387 2.04324292093515 1.95709563170094
"233" 0.07474794 0.05878574 2.98813272058032 3.04398576393723 3.02358449145686 2.97456247080117 3.01890226560645 2.98100389884785
"234" -0.00518463 -0.00358871 3.97807580861263 4.02538497941569 3.97626648009755 3.96871613683179 4.01451670734677 4.02479279735126
"235" -0.01496684 0.02325934 1.96003755321726 2.02268861539196 1.98106127488427 1.97946833285969 2.02721948842518 1.99129013780039
"236" 0.02515309 0.04853479 3.03599742581137 3.03296755063348 3.03440366508439 3.04587967642583 3.0084355836967 2.97678197205532
"237" 0.02955272 0.05038766 3.95037309085019 4.03631897107698 3.96046038297936 4.01310459324159 3.95550818103366 3.97336554687936
"238" 0.00083715 0.00325193 2.04903306437191 1.99901206726208 1.95468699443154 2.03554304849822 1.98543695004191 1.98136949513573
"239" 0.07233785 0.05790561 2.98177138792817 3.04435618452262 2.97466082531027 2.99523710336071 2.97033245710190 3.03493124509696
"240" -0.0090828 0.03570962 3.95357942811679 3.99317212987226 3.95989061677828 4.02135765096173 4.01011824856978 3.98206911901943
"241" -0.00881915 0.03563142 1.95071856339928 1.97831490021199 2.02542584203184 1.98413641983643 2.00543429092504 1.95704636005685
"242" -0.01542111 0.02955752 2.97256716396660 2.96763212922961 2.97803990759421 3.04525607267860 2.97803939257283 3.02815597378649
"243" 0.03324533 0.05450381 3.95048189950176 4.0020264423918 4.03030227217823 3.9663771441672 4.01624222921673 4.02087429407984
"244" 0.06992241 0.05839022 1.95140703518409 1.98432889801916 1.99937874244060 2.00351982174907 2.02800826996099 2.04989402145147
"245" 0.03507665 0.0429755 2.95924162687734 2.98583182857838 3.00903753289022 3.03219125140458 2.99717305887025 2.98303153042216
"246" -0.0030615 0.00043404 3.96636056175921 4.03633930359501 3.98550354132894 3.98905797486659 4.04303657552227 4.02517480861861
"247" 0.07768401 0.05297889 2.04688618960790 2.00522561701946 1.96990775631275 1.97873931673821 2.03065421623178 1.95423466793727
"248" 0.00104219 0.02651208 3.03218454818707 3.03937772114296 2.97040057561826 3.04213632228784 3.03158936549444 2.95571257707197
"249" 0.00281439 -0.00152079 3.99171617168467 4.00853129641619 3.96473830235191 4.04034900469705 4.03263550980482 4.00295569503214
"250" -0.00758799 -0.03014781 2.00928100470919 1.99920270233415 1.97420909709763 1.98795644254424 1.98106502306182 1.99014794281684
"251" -0.01126136 -0.03132662 2.95711654701736 3.00602571652271 2.97519552116282 2.95574504882097 3.03291955036111 2.95348203298636
"252" -0.00550282 -0.0010998 3.96098413399886 3.98180941124447 4.00804120006505 3.98428458983544 4.04926231615245 3.95863105799071
"253" 0.03153999 0.04379348 1.99881586125121 2.00846379678696 2.03789275349118 1.99328647218645 2.04876282960177 1.95785427766386
"254" -0.01644543 0.02853286 3.02010895994026 3.00996825804468 2.9848842891166 2.99296519004274 3.03464178682771 3.00567172172014
"255" 0.03336939 0.05153286 4.00311114126816 4.01757236213889 4.04059101808816 4.02554509073962 3.96420061837416 3.97171079337131
"256" -0.00669775 0.03700515 2.01932899465319 2.04241759949364 2.04326640109066 1.98721346161328 2.01908226034138 1.98616594462655
"257" 0.0035304 -0.00011063 2.96256104549393 2.95598262785934 2.95024478950072 3.00238053535577 3.02840262483805 3.01660790394526
"258" 0.01905883 0.03897875 3.96587902512401 3.97481302348897 4.01100202265661 3.97118352139369 3.99189524576068 4.00812911614776
"259" -0.00522065 -0.00705839 1.99792944905348 2.03767847670242 2.03921709607821 1.95368128439877 2.01460385574028 1.97592236900236
"260" -0.00248382 0.00396837 2.98396347614471 3.02211332211737 3.00216559048276 2.99899073417764 2.96319713657722 3.02771019728389
"261" -0.00654209 0.03837816 4.04495107918046 3.95104236176703 3.97081831302494 4.01216595468577 4.00499937019777 3.96222709552385
"262" 0.06600043 0.06139826 2.01423918732908 2.04238521144725 2.02373661147431 1.95308093212079 2.00366926440038 2.01315198012162
"263" -0.00463918 -0.00077371 3.02691966756247 3.00404808220919 2.9859422277892 2.96000023253728 3.01393111031503 3.04553131388966
"264" 0.0689486 0.06033554 4.03240294617135 4.04205250248779 3.95184750312474 3.99531164420769 4.01935160316061 4.03529471463989
"265" 0.0699507 0.06683496 2.04525478759315 2.04219865261111 1.99578810846433 1.96809895518236 2.01460104926955 2.03522514007054
"266" -0.00999463 -0.03918657 3.01582875379827 3.03081092825159 2.96890783112030 2.95883799772710 3.0356382019585 2.9674498565495
"267" -0.0023186 -0.0321762 4.00578503685538 4.03275755927898 4.04680827872362 3.97043240827043 4.0386122207623 4.03864421315957
"268" -0.004125 -0.029681 1.95962585140951 2.03653624288272 2.02706525330432 2.00770813426934 2.04891307235230 1.95372283782344
"269" -0.00577026 -0.03314938 3.03240648300853 3.02842187571805 3.01057937315200 3.01301867987495 2.95319569103885 3.0466264633229
"270" 0.07648153 0.05955037 4.01135495358612 4.04405724022072 3.98055602526292 3.98491068929434 4.03865917457733 3.99748637569137
"271" 0.07785092 0.06825385 2.02674317867495 1.97511065946892 2.03506310689263 1.95557770954911 2.04571728229057 2.02029620511457
"272" -0.00872082 -0.03095249 2.97749790314119 2.99506437641103 3.03636248705443 2.97593029832933 2.96281865811907 2.99019584273919
"273" -0.01225913 0.02531657 3.95471956131514 3.97324103110004 3.99375887468923 4.01383436771575 3.96318239073735 4.02277187742293
"274" 0.07371276 0.06042876 1.9512754248688 2.03031506703701 1.95838986705057 1.97847768426873 1.97655223014299 1.96774246806744
"275" -0.00389638 0.00802047 2.98550154254772 3.04640827924013 3.02582407686859 2.9630525829969 3.00054881516844 3.00823547586333
"276" 0.07098255 0.05415184 3.98340194574557 4.01163591288496 4.0034010309726 3.97840225407854 3.95196477354038 3.96366205136292
"277" 0.00261345 0.00585817 1.97406849532854 2.0329934600275 1.99015824482776 1.97577839316800 2.01001083096489 2.00946637017187
"278" 0.07402519 0.05762496 3.04707211926579 3.02493456648663 3.01376104804222 2.98173682992347 3.01021372610703 3.00115550002083
"279" -0.0138026 -0.01884064 3.99878647732548 4.00001171412878 4.00201508954633 4.01150303736795 4.04659279242624 3.98388364340644
"280" -0.00235121 -0.01153758 1.99354934149887 1.96415119571611 1.98886112885084 1.96328999805264 1.98528629280627 1.95473872323055
"281" -0.00873609 -0.03018021 2.98907994441688 3.04519031075761 3.03903469149955 2.98630112202372 2.98816023874097 3.03525926531293
"282" 0.06927851 0.06462081 4.02851217421703 3.99270441823173 3.95910862060264 3.95035048269201 3.99380326061510 4.0085272768978
"283" 0.07212608 0.05755179 2.02841542547103 2.00104868470225 1.96292336280458 2.00898948817048 1.99680388709530 2.03773389693815
"284" 0.03118012 0.05737064 3.03166098394431 2.98676225244999 2.98525383064989 3.03751749829389 2.95949555207044 3.01617985803168
"285" 0.06716281 0.05984312 3.99113397069741 4.03983134790324 3.98274003162514 4.02819218016230 3.99257494416088 3.97504431689158
"286" 0.06888587 0.05949845 1.98636646706145 1.98215881385840 2.00367256668396 1.97852656312753 2.01804417362437 1.98523850541096
"287" 0.06293082 0.06644673 2.98362749370281 2.96338593440596 3.01201770373154 2.9531112374505 2.97624287549406 2.99488226920366
"288" -0.01528309 -0.02565246 3.98025831501 3.95737187613267 3.97881896505132 3.95254005424213 4.00027924291790 3.98609349362086
"289" 0.00174824 -0.03388742 1.98492718909401 1.97325810515322 2.04763775938191 1.97047328099143 2.03486355561763 1.97296614190564
"290" -0.01925174 0.02709125 3.03138178980444 2.98949621147476 2.96919658288825 2.99533489015885 3.00721707874909 3.03532364210114
"291" 0.07091806 0.05720848 3.96854565665126 3.99220790183172 4.01261190944351 3.95561442738399 3.98389886529185 4.02041113951709
"292" -0.00755173 0.03775744 2.04758240818046 2.01378106249031 1.96556099022273 2.04957430942450 2.02905368397478 1.97421155946795
"293" 0.06691327 0.0544383 2.95287484431174 3.04829977750778 2.97266901831608 3.04001394347288 3.01185321225785 3.0412871374283
"294" -0.01210912 0.02555714 3.99690531883389 4.01100666027051 3.96845512161963 4.0412452329183 3.97150199743919 3.97263529528864
"295" 0.06573719 0.05759524 2.03715565958992 1.96530966602732 2.00752380215563 1.97964368970133 1.95842105820775 2.04566908110864
"296" 0.00444907 0.00469069 3.00087329752278 2.99022554615512 2.95155846038833 2.99524316238239 2.97338047048543 2.96308051515371
"297" 0.06624715 0.05272177 4.02397942685056 3.95983018802945 3.98851188810077 3.96953491696622 3.99145170818083 4.0285303263925
"298" 0.00033627 -0.00963014 1.96156962041277 2.03954757726751 1.98948472605553 2.01913368229289 1.993767389399 1.95096629031468
"299" 0.07824052 0.06584088 2.95423499655444 3.04419025436509 2.96398740191944 3.03670737314969 3.03364071028773 2.99890061719343
"300" 0.02688179 0.04764228 3.96925758586731 4.04962657338474 3.95143316555768 4.01022016133647 3.96172957911622 3.99872237124946
"301" 0.06418764 0.05594225 1.99934513235930 2.02730703293346 1.95632121632807 1.97091882850509 2.00137759139761 1.98420321529265
"302" 0.06283108 0.05463157 3.04796286232304 3.00395133998245 3.03233226770535 2.97952263767365 3.01675913890358 3.0134547831025
"303" -0.01455183 -0.02640419 4.00359306887258 3.96503137012478 3.99193256814033 3.96800263477489 4.02250872112345 3.95022465125658
"304" -0.00299334 0.00371103 1.96433706542011 1.98008114963304 1.96350706501398 1.97711337807123 1.99075393010862 1.95566690661944
"305" 0.05474256 0.06206297 2.95232453460339 2.99470685662236 2.9914281260455 2.97189547275193 2.98562787182163 3.03110164573882
"306" -0.0042865 0.00814989 3.98119497119915 4.04289856594987 4.01059282983188 3.98345734076574 3.98495637273882 4.02346121573355
"307" 0.00240453 -0.02678474 2.01862046236638 2.04403056018054 1.9581020551268 2.00521250395104 1.96570788011886 2.00841901216190
"308" 0.00076838 0.00689054 3.01102483463474 3.03719311309978 2.99571645983960 2.98446146144997 2.97700850544497 3.02736802659929
"309" -0.00524185 0.00663517 4.00653602334205 3.97825982312206 3.9832613843726 3.97811373288278 3.96799372925889 4.04190507549793
"310" -0.00891314 -0.02758004 2.00051373648457 2.02598932792898 2.03443547782954 1.95755146783777 1.95873610307463 2.00826589649078
"311" -0.00570719 -0.03348722 3.03418560214341 2.96752079448197 2.96607406451367 2.95067839592230 3.00769241047092 3.04191315786447
"312" 0.03352681 0.05889484 3.97164491529111 3.96465691952035 3.95854474767111 4.04472207278013 3.99327630186453 3.99648990626447
"313" 0.07028153 0.05257955 2.00462858055253 2.04380934275687 1.98391964249313 1.96253301559482 2.01746739437804 1.96392407154199
"314" -0.01284123 -0.03132567 3.0059160125209 3.02746533397585 2.99767716825008 3.00929067383986 2.99734076459426 2.99347305661067
"315" 0.03225847 0.05518014 4.04122185499873 3.96769383624196 3.97081990395673 4.009574242495 4.0167293980252 3.98740969381761
"316" 0.02601394 0.05619358 1.98259838481899 2.00244543114677 1.99827947905287 2.03306380093563 1.99318154440261 2.01767868630122
"317" -0.00753821 -0.0355718 3.03469304463360 3.01912152357399 3.01288659735583 2.97997310834471 3.03446764962282 3.03395893573761
"318" -0.00164756 0.00653 3.99707091271412 4.04345730810892 3.99952904598322 4.03368118372746 4.0404174671974 3.99417026608717
"319" 0.03188285 0.05891468 1.95281536777038 2.04955170932226 1.96198905953206 2.01963787777349 1.99206357386429 2.03783912493382
"320" 0.03409397 0.0520498 3.03457284932956 2.97978022671305 2.95488727111369 3.02073217388242 2.95259179666173 2.99007369605824
"321" 0.00101646 0.03721452 3.95871068125125 4.02747230441310 4.00736638342496 4.01865885667503 3.97876730689313 4.02888159332797
"322" -0.00171708 0.00124596 1.96828627598006 2.0047596008284 1.96777074893471 2.01455200712662 2.03918464186136 1.97847025322262
"323" -0.01073603 -0.02801872 2.957046516845 3.00494126263075 3.01217905355152 3.02014101599343 2.95155393930618 2.98370025756303
"324" -0.01240114 -0.03035309 3.98449969536159 3.95342329058330 4.03238689396530 4.04593013599515 4.03144158415962 4.01302430187352
"325" -0.00472691 0.0248005 2.00864720051177 1.97050776765682 1.96051532228012 1.98221015050076 1.96482160731684 1.96028412689921
"326" 0.07375201 0.06716297 3.00856729566585 2.98660131744109 2.99598309439607 3.02583435759880 3.03956418687012 3.04623296344653
"327" -0.00029576 -0.00737698 4.00303428776097 4.04479920165613 3.977832068922 4.03250494766980 3.97285536059644 4.01443519333843
"328" 0.00653387 -0.00189755 2.0253547470551 2.02392789477017 1.99495487893000 1.99788838422392 2.02628333766479 1.97421332553495
"329" 0.03123385 0.04947052 3.00868439821061 2.99849511187058 2.99843825979624 2.97256728345528 2.98747326608282 2.96452571400441
"330" 0.00443384 0.00304775 4.01227175854146 3.97448871692177 3.99950719729532 4.03665095220786 3.95977089684457 4.01850436793175
"331" 0.03334376 0.05268482 1.95107605510857 2.04724313267507 2.01760402354412 2.02430070666596 2.02467458210886 2.01125357304700
"332" 0.02910979 0.04414394 2.97821330567822 2.95908273991663 2.97267774327192 3.04672105915379 3.04508347313385 2.97880851603113
"333" -0.01095733 -0.03161678 3.95212559746578 4.02546522463672 4.03165321911220 3.95740561287384 4.04963265357073 3.95321334858891
"334" -0.01534538 0.03618056 2.01402656550054 1.97837591695134 1.98119773678482 2.01369957679417 2.03643379684072 1.98385324263945
"335" 0.02522808 0.04013862 3.03399485761765 3.00986632101703 3.04615744524635 2.97451606257819 2.996495170868 2.95087277858984
"336" -0.00395031 0.03072791 3.99769818787463 3.97244806443341 4.01757148718461 3.97004765872844 3.98094672244042 3.98197437680792
"337" 0.00709073 -0.0037101 1.97281824871898 1.99399813273922 2.04167719676625 2.04566107769497 1.95312051794026 2.01654026862234
"338" 0.06215105 0.05746586 2.97209309304599 2.9861634043511 3.02046097400598 2.96673810700886 3.04954489071388 2.97215849927161
"339" 0.02920051 0.05616195 3.96177914512809 3.99689154464286 4.04120815186761 4.04210892312694 4.00467452052981 3.99319993222598
"340" -0.01689567 -0.03205839 2.03784601124935 2.01065354077145 2.02554155760445 2.00902963355184 2.00578858167864 2.00235545586329
"341" 0.03234748 0.0527204 2.97169655349571 2.99881139271893 2.98000995910261 2.96125258665998 3.01103289555758 3.01670733715873
"342" 0.00915009 0.00157593 3.95550036658533 4.03528646661434 3.96658961942885 3.96919282053132 4.02641776253004 3.95275261960924
"343" -0.01598791 0.03409023 1.95638984297402 1.96209871873725 1.95621271159034 1.98580797933973 2.04504775193054 1.98873129792046
"344" -0.01127479 -0.02884782 3.03095048111863 2.95636852122843 3.00707262724172 3.04597314267885 2.97496629725210 3.04391529518180
"345" 0.0024848 -0.03108508 4.02999481013976 4.04838915301953 3.98342320627999 3.95338779573794 3.96713864153717 3.97324727638625
"346" 0.05992569 0.06302861 1.95389055814594 1.96259456120897 1.96902774658520 1.95490370607004 1.99294855324551 1.95286392823327
"347" 0.02056473 0.04933415 2.97874367744662 2.95260021414142 2.99698893513996 3.00329409583937 2.99471970647573 2.99069766374305
"348" 0.06973655 0.05745989 3.95367158642039 4.03676759372465 4.04589919077698 4.00004229305778 4.03280349732377 4.01514065018855
"349" -0.00145477 0.03081679 2.02777282856405 2.00747100317385 1.96685547982343 1.95168120206799 1.98138715354726 2.01167842354625
"350" 0.03001466 0.05395766 2.95719526116736 2.95915408984292 2.97003435189836 2.98096022554673 2.97802445760462 2.98419529728126
"351" -0.00072278 0.03191639 4.03585323244333 4.00662371744402 4.03338446174748 4.00742539719213 3.96082894809078 3.99764475170523
"352" -0.00590376 -0.03339129 2.02025919004809 2.03516711904667 2.01032305506524 1.98629905851558 1.99858576443512 1.97944764362182
"353" -0.01196816 0.02695425 3.00927206380293 3.00017987331375 3.02619993542321 2.98556009295862 3.00016393712722 2.99995039121713
"354" -0.00972192 -0.03366284 3.96902386338916 3.98730031491723 4.00178254961502 4.03712614909746 4.00272861393169 3.97981106692459
"355" -0.01666968 0.02352378 1.95971283211838 1.96230758060701 1.97326852127444 1.96312335520051 1.96168758370914 1.99715691169258
"356" -0.00248943 0.0007951 2.96762684555724 2.98632924465928 2.97615115111694 3.00917039709166 2.99377290881239 3.04165289252996
"357" -0.00913714 -0.03327797 3.95789047856815 4.01745625424664 4.01571874246001 3.97869955175556 4.02133544539101 3.96896984195337
"358" -0.00262427 0.03235235 1.98782380584162 2.03981557828374 1.98876270330511 2.03972108047456 1.96557291606441 1.95551530942321
"359" -0.00585743 0.02156959 3.02885516579263 3.03554217691999 2.98234935831279 2.99414149001241 2.98545231360476 3.00798084775452
"360" -0.01504153 0.0320915 4.01341538047418 4.01699892410543 3.96392231539357 4.03289660059381 4.0019420911558 3.96260087450501
"361" 0.0729525 0.05362095 2.03122903390322 2.04235681053251 1.99028061912395 1.98976517694537 1.95929636722431 1.99622355175670
"362" 0.03597253 0.04900817 2.98309988819528 2.98366873809136 2.96853739554062 2.98798744976521 3.01200600133743 3.03466307618655
"363" -0.00730371 -0.03651787 3.962377391872 4.01930354661308 3.96489977929741 4.04073330685496 3.95813973073382 3.98115085507743
"364" -0.02084068 -0.03487438 1.97569231686648 2.0118434387492 2.01617061053403 1.95767442660872 1.97545019122772 2.04929669573903
"365" 0.00574692 -0.00271035 3.00409756919835 2.9917922075605 3.00714502257761 3.01395160963293 3.03805216057226 3.01076922672801
"366" -0.01073426 0.02741824 3.95696349451318 4.02899755970575 4.03730873554014 3.97796952328645 4.03207967341878 3.98350821719505
"367" 0.03819993 0.05232109 2.03867011838593 1.98041786034592 1.98405295962002 1.99118966748938 1.9661896583857 1.99135476916563
"368" -0.01054743 0.03394369 2.9852870227769 2.96675290972926 2.98501859458629 2.96430803637486 2.98942497742828 3.02739922166802
"369" -0.00632681 -0.00662002 4.00435395629611 3.98057952087838 4.03918297882192 4.02978673675098 4.03891362920403 3.98813791782595
"370" -0.00717543 -0.03077351 2.01466844433453 1.95464591931086 1.96952776089311 2.00886939347256 1.97621115697548 1.99872026927769
"371" 0.02706122 0.04760691 2.97675896536093 3.0089894882869 3.00217706579715 3.03438177825883 3.03416603538208 3.02346903509460
"372" 0.01926885 0.04617937 4.01891279777046 4.00329640556592 4.03444889325183 4.04408241019119 3.97626066466328 3.99460673937574
"373" 0.03685495 0.04946105 1.955928055197 2.03212602571584 1.96717127000447 1.95108455701265 2.03918501629960 1.99292911868542
"374" -0.01138758 0.03125635 2.98417630773038 2.99251297244336 2.96711998474784 2.98049186747521 3.00571087144781 2.95726533145644
"375" 0.02954992 0.04617339 4.02841569916345 4.03723291847855 4.02307616358157 3.97468270983081 4.00522377425805 3.97898507828359
"376" 0.06970315 0.06341702 2.04228160330094 2.00876887203194 2.03033873438835 2.01722797907423 2.00995934321545 2.02970812118147
"377" -0.01697652 -0.03417708 3.02413952187635 3.03535813493654 3.01481429440901 3.01604701988399 2.98927232841961 3.03704660295043
"378" -0.00233938 -0.00038947 3.970126947877 4.03299395774957 4.03961952778045 4.01436262284406 3.99862549777608 4.04621812817641
"379" -0.01282678 -0.02622176 2.03795277248137 2.00797986215912 2.03721116974484 2.03889209686313 2.03908442864194 1.95782923819497
"380" 0.02525085 0.04967354 2.95222034559119 3.04982895406429 2.96644855779596 3.01899318329524 2.98049740120769 3.0163703198079
"381" -0.0120027 0.02405725 4.04051515678875 4.04150440834928 3.95720939345192 3.99554402586073 4.03808358709794 4.01557435663417
"382" -0.00339259 -0.00186141 1.98183784990106 1.97319724776316 2.00428942290600 2.03299867042806 2.00682411545422 1.98316802938934
"383" -0.01247643 0.02567844 3.00046725301072 3.04541242495179 2.97174532301724 2.99614138666075 2.99986727382056 3.00033760725055
"384" 0.07162837 0.06966331 4.0366638396401 4.04328624359332 3.96181312392 3.98972852309234 3.98029573322274 4.03525997116230
"385" 0.07182066 0.0595254 1.96675443602726 1.99180706331972 1.97659468152560 2.04851234289818 2.03705777272116 2.04034127437044
"386" -0.01851915 0.02636722 2.99397649988532 2.96451518365648 2.99134528993163 2.987004265422 3.0224075603066 3.02374461153522
"387" 0.07275742 0.05705378 3.96862175331917 4.02035100942012 3.95040083390195 4.00162482107990 4.01023063389584 3.99310136295389
"388" -0.00086445 0.00750429 2.04015275125857 2.04427635131870 1.99915875562001 2.04709741107654 2.02139657652006 1.95548131510150
"389" 0.00441722 -0.00169724 2.96431236579083 2.99940417411271 2.96550847736653 3.00466023504268 2.98019627889153 3.03613203952555
"390" 0.03115463 0.05765303 3.96927270030137 3.97150257055182 3.97653740758542 4.04950467378367 3.9700477770064 3.99825485418551
"391" 0.07264163 0.063923 1.97293610151391 2.02576868741307 2.04502990522888 2.04464133644942 1.96632636929862 2.04422041205689
"392" -0.00896293 0.02518427 2.95061843064614 3.03478736856487 3.01615974081214 3.03267797573935 3.03052328049671 3.03090688714292
"393" -0.00658998 -0.03254821 4.04283804842271 3.96379022342153 4.03578655775636 3.97782382383011 4.03646093432326 3.96210357255768
"394" 0.06437538 0.05214297 2.00778436160181 1.99994400625583 2.01961652573664 2.00024204514921 2.02517322788481 2.02326975322794
"395" 0.06675128 0.06201164 2.98539159719367 2.95062890695408 2.98722647062968 3.04884700363036 3.01909583364613 2.99421700458042
"396" 0.07575489 0.06107082 3.9869437047746 4.03722733121831 3.97020653989166 3.95577418520115 4.02129362996202 3.98867223232519
"397" -0.00053301 -0.00180375 1.99653191408142 2.03854681439698 1.96073969660792 2.04961236163508 1.95965740932152 1.98709338649642
"398" 0.03739366 0.05245887 3.04592510487419 2.9770622566808 3.00244698617607 2.96321669372264 3.03767870555166 3.02753706902731
"399" 0.0344043 0.0529143 3.9801061909413 4.03111192234792 4.02095721827354 3.97304471724201 3.99435435314663 4.03733125498984
"400" -0.00391805 0.00121396 2.04308152138256 2.04743537728209 1.95664996802807 2.04440268380567 1.95794958649203 2.032710499526
"401" 0.02386234 0.04894443 2.97897589788772 2.96695496994071 3.01651950955857 3.03861418736633 2.95925132145639 2.9572568756761
"402" -0.01395515 -0.02719675 3.95592551121954 3.96330657408107 3.95762748436537 4.02872201579157 3.99330178545788 3.96231164527126
"403" 0.02631494 0.05501831 2.04854006322566 1.99763250639662 1.99080743365921 2.03186839546543 2.03307992229238 2.0098765127128
"404" -0.00622244 -0.00297392 3.01501106792130 2.98397046066821 3.04319231375121 2.98419324005954 2.97970895550679 2.95704194121063
"405" -0.01503188 -0.0306749 3.99884442305192 3.96462226712611 3.96732037584297 4.00890580716077 4.03801576318219 4.00898198126815
"406" -0.00719973 0.02586286 2.01701645499561 1.97985023229849 1.96321957039181 1.97362432626542 2.0333311854396 2.00802978465799
"407" 0.03480496 0.04937701 2.95961935271043 3.00354735781439 3.04428943747189 2.99636990225408 2.96074679184239 3.01037691324018
"408" -0.0022355 0.00218545 3.95547658852302 3.96981575270183 4.04936781181023 4.01429995070212 4.01846823941451 3.96722594203893
"409" 0.03212477 0.0453865 2.00000226409175 2.02667460171506 1.95364449108019 1.99581549132708 2.01695120360237 1.95410431204364
"410" -0.02087717 -0.02720919 2.98870493003633 3.04476127645466 2.95700242139865 3.024240484857 3.01816098843701 2.98465151707642
"411" -0.00397088 -0.03593708 4.02594577369746 4.02051882122178 3.97156600614544 3.99817249253392 4.02621928136796 4.03608232690021
"412" -0.00908806 -0.03221487 2.01822886827867 2.04737306516618 1.98300860540476 2.02453560493886 1.98855402322952 2.01635473128408
"413" 0.02941146 0.04883027 2.97708976489957 3.00546402432956 2.96678830853198 2.95289616277441 2.95288586826064 2.99745339739602
"414" 0.02492815 0.04328082 3.95297454416286 4.04562981515191 3.9752157448791 3.96472875105683 4.02475784129929 4.01958594608586
"415" -0.01953499 -0.02377181 1.96415996993892 2.03641100705136 1.96850398348179 2.02708572123665 2.02174002982210 2.04474542839453
"416" 0.07518022 0.06301089 2.99179363520816 3.01099707472604 3.0312152976403 2.96383536676876 2.95722419866361 3.01565047020558
"417" 0.06812308 0.05668885 3.99075760392006 3.9871141141979 3.97107336679474 4.04831554549746 4.04345771041699 3.99226292122621
"418" -0.0130812 0.02521691 1.98958915341645 2.01880137822591 1.99446657896042 1.98665247850586 2.01224195738323 1.97473570955917
"419" -0.00350394 -0.02179901 2.99757808244321 3.0133876465261 3.04925415441394 3.03348680362105 3.03960494783241 2.96551724057645
"420" 0.02825764 0.05691799 3.95844497121871 4.04521471341141 4.03440976056736 4.03153961349744 3.97197040724568 4.0382188872667
"421" 0.00227002 0.00251607 2.03141142562963 2.03617108482868 1.95376468810719 1.984520334634 1.98943227226846 2.00993665286805
"422" 0.07024079 0.06245953 2.98346073911525 2.97205613495316 2.97600679739844 2.9552624725271 3.03798419577070 3.04634772420395
"423" -0.00307695 0.00139183 3.97386433465872 3.98970043906011 4.02419899010565 3.95534382171463 4.00072729648091 4.03688659907784
"424" 0.06813953 0.06202178 2.01812724780757 2.00102124221157 2.03303266954608 2.01882379145827 2.04785623287316 1.955354062072
"425" -0.01436882 0.0197982 2.97147115834523 2.99553622084204 2.98559711829294 2.99878969627898 3.03710448022466 2.97807846192736
"426" 0.03375212 0.04505918 3.99609250524081 3.96331221605651 4.03608124149032 3.97122328453697 3.98193541294895 3.99598264493980
"427" 0.03517843 0.0472728 1.99738663155586 2.03230728930794 2.01619983687997 2.03282817646395 1.97816917670425 1.95005081116688
"428" 0.07003341 0.05872639 2.96359038639348 2.95546653801575 3.01658192486502 3.03088648929261 3.01012558266520 3.01244481075555
"429" -0.01496704 0.03589654 3.97416897709481 3.99794791955501 3.97072136844508 4.01911598942243 3.95496807345189 4.04457227562088
"430" 0.00994723 0.00334586 1.97347786549944 1.97743015077431 1.98678862827364 1.98287797456142 2.00988048438448 1.99019465127494
"431" -0.0105195 -0.0357319 2.97099622606765 2.98060790121090 2.99268232975155 2.97363705434836 3.0269053660566 2.95100618780125
"432" -0.01047523 0.01878211 4.01115607237443 3.96380303006154 4.02641903795302 3.97095611765981 4.00516161015257 3.96189114460722
"433" 0.06580458 0.05774423 2.01496100518852 1.97223408084828 2.01750731784850 1.98077462902293 2.02883724926505 1.99093662840314
"434" -0.00068664 0.00551886 2.96583066983148 2.95064275183249 3.0392348381225 2.97132629780099 3.00666139419191 2.99570457811933
